date,cases_daily,deaths_daily,cases_ma7,deaths_ma7,cCFR,mCFR,BrtaCFR_mean_raw,BrtaCFR_lower_raw,BrtaCFR_upper_raw,BrtaCFR_mean_smooth,BrtaCFR_lower_smooth,BrtaCFR_upper_smooth
2020-09-18,485.0,9.0,513.2857142857143,10.0,0.01912430800201306,0.02163444581186396,0.010854819227088886,0.0045286281140106644,0.021652535541908102,0.012174324707820816,0.005285687324690416,0.02400685476288679
2020-09-19,579.0,13.0,504.14285714285717,10.285714285714286,0.01914899067527408,0.02162055036499243,0.011142754714605806,0.004978739384779476,0.022742379230595838,0.012158975261650539,0.005278405778964445,0.023984766243072303
2020-09-20,584.0,5.0,491.2857142857143,8.714285714285714,0.019070382424735532,0.021495649678416363,0.011722499070447576,0.005193262727262615,0.02200745741475076,0.012145149355759473,0.005271992062593766,0.02396507839070354
2020-09-21,483.0,0.0,497.57142857142856,8.285714285714286,0.01895399234258707,0.0213049963716016,0.012642291319669215,0.005378788909727622,0.026391327307678764,0.01213312536920181,0.005266573632325033,0.02394831417057469
2020-09-22,298.0,8.0,497.14285714285717,8.142857142857142,0.01898359706434027,0.02123363228485286,0.01301505481257126,0.005534961019932838,0.024986559583223687,0.012123155241596973,0.0052622658619058205,0.02393494663040898
2020-09-23,330.0,4.0,474.2857142857143,7.285714285714286,0.018955207040505448,0.021111452256414132,0.013258848550914654,0.005602373644911175,0.02602036510486344,0.012115463725228938,0.005259171756959204,0.023925397264621284
2020-09-24,273.0,8.0,433.14285714285717,6.714285714285714,0.018990504747626164,0.021050875106899708,0.012611052375169466,0.005172363777532785,0.02548454927637747,0.012110247971162327,0.005257381820590157,0.023920035018532113
2020-09-25,456.0,12.0,429.0,7.142857142857143,0.019032001590141102,0.021050378098297955,0.011912856955221204,0.004892395355593596,0.024585567582461925,0.012107677447105178,0.0052569740681182265,0.02391917593173489
2020-09-26,558.0,8.0,426.0,6.428571428571429,0.01899967922619486,0.020998826239488615,0.01101123914448859,0.00481129890045541,0.0219596997142633,0.012107894181252795,0.0052580141877414345,0.023923083412574465
2020-09-27,635.0,5.0,433.2857142857143,6.428571428571429,0.01891319516703593,0.020909974174129452,0.01027239244571404,0.004275327644293228,0.021032846298485952,0.012111013322800021,0.005260555842326068,0.023931969128813433
2020-09-28,441.0,3.0,427.2857142857143,6.857142857142857,0.01884816753926699,0.020797548540364075,0.009725484454602383,0.004187976093919948,0.019321745877247786,0.012117124006245877,0.005264641105901794,0.023945994492616765
2020-09-29,363.0,9.0,436.57142857142856,7.0,0.0188743287309226,0.02076885896239826,0.009033190270310184,0.003964585359950486,0.0176751156148178,0.012126290503072328,0.005270301026838985,0.023965272711047817
2020-09-30,516.0,7.0,463.14285714285717,7.428571428571429,0.01884133045814307,0.020716064034041866,0.008368862571507119,0.0035471296993800716,0.016297826191564755,0.012138553640903032,0.005277556308115837,0.023989871366430004
2020-10-01,553.0,7.0,503.14285714285717,7.285714285714286,0.018800411670376466,0.020665504699428985,0.007751389559040063,0.0033353366483990757,0.015177850436229108,0.012153932466884171,0.005286418093568152,0.024019815484279075
2020-10-02,652.0,7.0,531.1428571428571,6.571428571428571,0.018737977058446317,0.020616481437322032,0.007522264175193047,0.003387061591350904,0.014407700098966022,0.012172426128830176,0.005296888847579,0.024055091040153898
2020-10-03,553.0,12.0,530.4285714285714,7.142857142857143,0.018757299420765133,0.020633335640420608,0.007534974764260515,0.0033490291096360393,0.014865587067297788,0.012194015944694962,0.0053089633143333535,0.02409564885081351
2020-10-04,571.0,7.0,521.2857142857143,7.428571428571429,0.018713820337950247,0.020585594712110866,0.007816950850419868,0.0033757337895351683,0.016088624443019502,0.012218667628220627,0.005322629541560557,0.02414140878961461
2020-10-05,400.0,2.0,515.4285714285714,7.285714285714286,0.018649840210874968,0.020474649243952047,0.00832303421140636,0.0034732445523684165,0.016856465766309853,0.012246333636235859,0.005337869952641153,0.024192264261246262
2020-10-06,308.0,3.0,507.57142857142856,6.428571428571429,0.018617948539153453,0.020378635008870997,0.008785207152479059,0.0037576294865825184,0.017856673426688254,0.012276955601081555,0.005354662450090338,0.02424808686678647
2020-10-07,496.0,3.0,504.7142857142857,5.857142857142857,0.01854590834508098,0.020284862765796625,0.009473171371211111,0.0041361238646697935,0.019716507126527383,0.012310466810084578,0.005372981532772917,0.024308731186782315
2020-10-08,477.0,8.0,493.85714285714283,6.0,0.018536181753410153,0.020255945412456164,0.010460390267722698,0.004237620731914869,0.0204600028255365,0.012346794692931751,0.005392799408777504,0.024374039607698936
2020-10-09,619.0,3.0,489.14285714285717,5.428571428571429,0.018439489719071615,0.020165520869045543,0.011208047988227556,0.004658229395997747,0.022650474906100445,0.012385863277260229,0.005414087085701477,0.024443847115739548
2020-10-10,594.0,8.0,495.0,4.857142857142857,0.018406020491431658,0.020138271435686347,0.012623027425142758,0.005427773484832961,0.025992025384290962,0.01242759557281444,0.005436815420190517,0.02451798598178366
2020-10-11,679.0,3.0,510.42857142857144,4.285714285714286,0.018299198074478953,0.020049303800259537,0.013084617730109526,0.005823201803367375,0.024976861730110027,0.012471915845154008,0.005460956108950913,0.02459629026207987
2020-10-12,435.0,2.0,515.4285714285714,4.285714285714286,0.018232489423141474,0.019948679876980045,0.014264663688731255,0.006100191366621055,0.027877664990210483,0.012518751741151404,0.0054864826041183075,0.02467860004140588
2020-10-13,326.0,5.0,518.0,4.571428571428571,0.01822196449281825,0.019885859033756538,0.014606271112834177,0.006626185977607992,0.02907918594644611,0.012568036230400946,0.005513370936826866,0.02476476534868697
2020-10-14,467.0,4.0,513.8571428571429,4.714285714285714,0.018171934456783393,0.019812139274572517,0.015428580461482655,0.006461214003253122,0.03032179824077875,0.01261970932917081,0.0055416004340761585,0.02485464967954417
2020-10-15,570.0,8.0,527.1428571428571,4.714285714285714,0.018145939212206044,0.019787699416592395,0.015422668542722182,0.007111778119882836,0.02891675078128671,0.012673719576650122,0.005571154315531511,0.024948133065896435
2020-10-16,721.0,4.0,541.7142857142857,4.857142857142857,0.01804659302198401,0.019715515593067234,0.015229249049451542,0.006643778126457384,0.031195390045106602,0.012730025236946864,0.005602020158702888,0.025045114639514185
2020-10-17,632.0,11.0,547.1428571428571,5.285714285714286,0.018042188959614153,0.019726580709730792,0.014887481597865238,0.0068078863932970355,0.029619266273660468,0.012788595204536806,0.005634190223007106,0.025145514644238715
2020-10-18,593.0,9.0,534.8571428571429,6.142857142857143,0.018023851923803336,0.01971296847531015,0.01553001226381857,0.00696023075664435,0.029012966028754885,0.012849409595595088,0.005667661625501822,0.025249275860340568
2020-10-19,471.0,4.0,540.0,6.428571428571429,0.017975645899104418,0.0196400749784008,0.015382485357614379,0.006595490859010519,0.03050493769689131,0.01291246001279309,0.005702436363554388,0.025356364414066027
2020-10-20,353.0,2.0,543.8571428571429,6.0,0.017929160560125786,0.019544484100593063,0.01659117941664748,0.0072778305109157905,0.03349795927255068,0.012977749476635611,0.005738521182336512,0.025466769955666737
2020-10-21,453.0,3.0,541.8571428571429,5.857142857142857,0.017874632713026424,0.019461815829252455,0.016817323753456823,0.007102559930690702,0.03400269118080371,0.013045292022158468,0.005775927287773568,0.02558050519995863
2020-10-22,591.0,6.0,544.8571428571429,5.571428571428571,0.017826349142536717,0.019414834433125302,0.017025729112962514,0.0075491014733151665,0.03275176998703819,0.013115111965707147,0.005814669908378307,0.025697604834530305
2020-10-23,614.0,9.0,529.5714285714286,6.285714285714286,0.017805900963873134,0.019402608293150936,0.01635880767698229,0.007371036428117955,0.03384789213332138,0.01318724285246918,0.00585476771221258,0.025818123811924113
2020-10-24,697.0,12.0,538.8571428571429,6.428571428571429,0.017801615293110987,0.01942412050949306,0.015060962194074849,0.006699099324964802,0.02874591655575669,0.013261726101327306,0.005896242087994687,0.02594213505324132
2020-10-25,699.0,5.0,554.0,5.857142857142857,0.017724508717226216,0.01936515299001882,0.014341468795999242,0.006481289561662956,0.02822220250213938,0.01333860936932711,0.005939116302051064,0.026069726601470104
2020-10-26,540.0,7.0,563.8571428571429,6.285714285714286,0.017698021076921474,0.019328319371712168,0.014222704250530868,0.006150972692932922,0.02868755028430001,0.01341794466349968,0.005983414545345532,0.02620099827319343
2020-10-27,424.0,7.0,574.0,7.0,0.017692852087756526,0.019291246209600536,0.013697097551967938,0.006060376593582938,0.026910805912445053,0.013499786232839582,0.006029160887155617,0.026336057867001595
2020-10-28,618.0,5.0,597.5714285714286,7.285714285714286,0.0176323701778525,0.019231893060365535,0.013240158017433492,0.005844731378490712,0.026814698388195907,0.013584188277807286,0.006076378154053802,0.026475016995718796
2020-10-29,736.0,3.0,618.2857142857143,6.857142857142857,0.01753143620196051,0.019150341218790463,0.012528138794599691,0.005454067096172804,0.02393058214804327,0.013671202518707966,0.0061250867546468035,0.026617986617275685
2020-10-30,770.0,11.0,640.5714285714286,7.142857142857143,0.017506349062948557,0.0191563707997365,0.011632628001225814,0.004937386406059397,0.022624173671691217,0.013760875667609569,0.006175303471987149,0.026765072345561195
2020-10-31,770.0,11.0,651.0,7.0,0.017481646761163833,0.0191606710217345,0.010752437561556142,0.004878245850057901,0.020963782557701774,0.01385324685102877,0.006227040246663998,0.026916369627728018
2020-11-01,754.0,11.0,658.8571428571429,7.857142857142857,0.01746008206040831,0.019163008634878586,0.010794199954118875,0.004735309943519617,0.020194235223459128,0.013948345032374182,0.006280302974276394,0.027071958878096648
2020-11-02,667.0,8.0,677.0,8.0,0.01742427218795425,0.01913104434307685,0.0103971887919695,0.0044701758946912576,0.021582751880284988,0.01404618648404802,0.006335090341271952,0.027231900660916734
2020-11-03,468.0,6.0,683.2857142857143,7.857142857142857,0.017403206883066076,0.019076569248845675,0.010789893282900153,0.004644522307840992,0.021101771857566388,0.014146772359142861,0.006391392722985343,0.027396231014751506
2020-11-04,619.0,6.0,683.4285714285714,8.0,0.017356825625127536,0.0190217370283362,0.010988649735761273,0.0046924199770674154,0.02175612457760438,0.01425008641181905,0.006449191167130614,0.02756495701012771
2020-11-05,938.0,8.0,712.2857142857143,8.714285714285714,0.01727707849803055,0.018987399376091042,0.01156395232644845,0.005251070537638113,0.021514915607571905,0.014356092913718938,0.006508456484994808,0.027738052629353027
2020-11-06,944.0,12.0,737.1428571428571,8.857142857142858,0.017235949265611113,0.018993513190388438,0.012666079242732858,0.005673981452690779,0.02462729723638373,0.014464734811191907,0.006569148471161862,0.027915455053089094
2020-11-07,1132.0,3.0,788.8571428571429,7.714285714285714,0.01708005627260108,0.01890266845898973,0.013744226654805113,0.006066500704427003,0.02836310088217674,0.014575932164711878,0.006631215270787858,0.028097061432456456
2020-11-08,1172.0,3.0,848.5714285714286,6.571428571428571,0.016921137414203653,0.01880929818107613,0.014427200482642368,0.006660997669943732,0.027132481167556934,0.014689580907726638,0.006694592911282533,0.02828272621824369
2020-11-09,998.0,6.0,895.8571428571429,6.285714285714286,0.016820406539418763,0.01874398543304623,0.013871156671731139,0.006344427583608253,0.026758254632872784,0.014805551957359463,0.006759205012765223,0.028472259110330134
2020-11-10,899.0,11.0,957.4285714285714,7.0,0.016782587950303705,0.01872676903961301,0.013572161675799964,0.005776622174725342,0.027712703015273288,0.014923690703976287,0.006824962688901109,0.028665423680865294
2020-11-11,1173.0,12.0,1036.5714285714287,7.857142857142857,0.016712813762425657,0.018715886880673147,0.011700416909468228,0.005244779005692453,0.02329240256474752,0.015043816900735387,0.006891764646735818,0.028861936714258872
2020-11-12,1555.0,10.0,1124.7142857142858,8.142857142857142,0.016569689374272657,0.01868001948723952,0.010829031005089407,0.0047573656759639414,0.02222623941026629,0.015165724967958313,0.006959497490987555,0.029061468295813873
2020-11-13,1587.0,16.0,1216.5714285714287,8.714285714285714,0.016478812325127747,0.018698671670600357,0.009935510479572198,0.0046008745888869535,0.019242572970654542,0.015289184720616699,0.007028036234983917,0.02926364266909109
2020-11-14,1685.0,13.0,1295.5714285714287,10.142857142857142,0.016350385277695625,0.018680144897747983,0.010028302376800483,0.004375095068319756,0.0190923765729924,0.015413942520537051,0.007097245017104728,0.029468039870037207
2020-11-15,1694.0,3.0,1370.142857142857,10.142857142857142,0.016138708903287724,0.01855552962745722,0.010169899054533079,0.004846821912258322,0.01927433963058253,0.015539722848205205,0.007166978018272664,0.029674198133757747
2020-11-16,1459.0,2.0,1436.0,9.571428571428571,0.015956321157997194,0.018415287519353667,0.010550562416573452,0.004746340150329585,0.02029310891013362,0.015666230282422536,0.007237080572779456,0.02988161705778363
2020-11-17,1190.0,18.0,1477.5714285714287,10.571428571428571,0.015948041064320122,0.018425178013652753,0.011075716642075545,0.00476270878979268,0.02287681039365442,0.01579315186964171,0.007307390461603934,0.030089761493972213
2020-11-18,1489.0,10.0,1522.7142857142858,10.285714285714286,0.015834257619150086,0.018351499176472146,0.010769884291904584,0.004751335838318747,0.02143278110039942,0.01592015985869918,0.007377739374422966,0.03029806612999634
2020-11-19,2151.0,9.0,1607.857142857143,10.142857142857142,0.01563046395315739,0.01826243168408105,0.010734634956740994,0.0048214360997416526,0.02081456147580375,0.016046914770964586,0.007447954523786624,0.030505940710887317
2020-11-20,2301.0,21.0,1709.857142857143,10.857142857142858,0.015510992607730737,0.01827938802624667,0.010395786527902883,0.004690231962765858,0.019646014414451178,0.016173068770733587,0.007517860392468892,0.03071277584147283
2020-11-21,2398.0,20.0,1811.7142857142858,11.857142857142858,0.015376300288256662,0.018276880203093374,0.011393901199612172,0.005319748683106379,0.021100529625793812,0.016298269296076754,0.007587280592851936,0.03091794930192726
2020-11-22,2514.0,11.0,1928.857142857143,13.0,0.015163852571094951,0.018180702457988456,0.01404924464679591,0.006410200180478418,0.026460407025536807,0.016422162906388253,0.007656039815387117,0.031120832801147278
2020-11-23,2179.0,7.0,2031.7142857142858,13.714285714285714,0.014967096564594232,0.01803911683718159,0.018639831037423796,0.008320635080390871,0.035571674515969445,0.016544399299602996,0.007723965841722381,0.031320799086370914
2020-11-24,1571.0,8.0,2086.1428571428573,12.285714285714286,0.01485126336539035,0.01789980875613433,0.02464951380020624,0.01091205254482422,0.047194512078665915,0.016664635449505277,0.007790891597009838,0.03151722932243853
2020-11-25,1471.0,12.0,2083.5714285714284,12.571428571428571,0.014778543416125663,0.01779124702701094,0.02900103469229501,0.013523965889576856,0.055648617264877784,0.016782539811756293,0.007856657215217971,0.031709520650389435
2020-11-26,1861.0,21.0,2042.142857142857,14.285714285714286,0.014731167128078091,0.017757457896021428,0.029257995848797902,0.015081336374083253,0.053126843985556574,0.01689779654622801,0.007921112090970916,0.031897093832711165
2020-11-27,2230.0,29.0,2032.0,15.428571428571429,0.01470356297942504,0.017787176853914375,0.026773629006836226,0.013960348276570863,0.04586091246370982,0.01701010970293844,0.007984116891516745,0.03207940089149864
2020-11-28,2577.0,23.0,2057.5714285714284,15.857142857142858,0.01459874566225794,0.017757520955997724,0.024314683869922395,0.012837008324115011,0.04262945776040537,0.017119207319318607,0.008045545502875935,0.03225593264600543
2020-11-29,2585.0,32.0,2067.714285714286,18.857142857142858,0.014559079722368157,0.017796757353225275,0.023491743020975366,0.012501322982000183,0.03947014240669763,0.01722484537767123,0.008105286885020999,0.03242622605752307
2020-11-30,2107.0,13.0,2057.4285714285716,19.714285714285715,0.014438637494123009,0.017668725764115864,0.02447210311287279,0.011871155023824524,0.04521235858676388,0.0173268115734625,0.00816324681206603,0.03258987129213668
2020-12-01,1934.0,20.0,2109.285714285714,21.428571428571427,0.014385344300000664,0.017594823540399908,0.02417344289327899,0.011233451429552597,0.04718448717408514,0.017424928847471752,0.008219349474872588,0.03274651841558771
2020-12-02,1692.0,33.0,2140.8571428571427,24.428571428571427,0.014442929813478729,0.017622800260888846,0.021903691877948536,0.010077713905497705,0.04167929289876189,0.01751905863774892,0.008273538925174575,0.0328958836391287
2020-12-03,2441.0,41.0,2223.714285714286,27.285714285714285,0.01448052033031028,0.017708957507133756,0.019371851618528207,0.009140926870263974,0.03691694150600051,0.017609103810735525,0.008325780342256285,0.033037755040772214
2020-12-04,2405.0,27.0,2248.714285714286,27.0,0.014430107388343815,0.017676956191982944,0.017745060050531964,0.008234654826765525,0.03357986578836693,0.017695011234723775,0.008376061105349077,0.03317199769260385
2020-12-05,2442.0,43.0,2229.4285714285716,29.857142857142858,0.014479333811115401,0.017764944281098635,0.016978454518080506,0.007626687912275396,0.03131612410425122,0.01777677396299264,0.008424391657206728,0.033298558131727496
2020-12-06,2424.0,32.0,2206.4285714285716,29.857142857142858,0.014459983634921321,0.01776067855447168,0.01655491727296399,0.007904333700191403,0.03187155990941471,0.017854432998400928,0.008470806146741942,0.03341746811982759
2020-12-07,1969.0,20.0,2186.714285714286,30.857142857142858,0.01440771043895696,0.0176609174275799,0.016320266507872678,0.007220700791060437,0.030479506724231154,0.01792807861586906,0.008515362841120727,0.033528847644147965
2020-12-08,1862.0,47.0,2176.4285714285716,34.714285714285715,0.014530769606168554,0.01776149569986432,0.016384676645220246,0.007018157707666881,0.03221781969302035,0.01799785122397843,0.008558144300283661,0.03363290712079475
2020-12-09,1911.0,38.0,2207.714285714286,35.42857142857143,0.014592466187085056,0.017790196246823424,0.01634696734839848,0.007424799963549898,0.03272579987637558,0.01806394175179887,0.008599257309460796,0.03372994876956274
2020-12-10,2733.0,45.0,2249.4285714285716,36.0,0.014622831787010885,0.017865865206610945,0.01682063248824924,0.007668642002212565,0.03162127261624691,0.018126591551964773,0.008638832567840198,0.033820367137868235
2020-12-11,2969.0,37.0,2330.0,37.42857142857143,0.014585434385948542,0.017878312920296503,0.017790622093582505,0.008918731361235962,0.03180616872236142,0.018186091815905428,0.008677024134110822,0.03390464875975338
2020-12-12,2757.0,32.0,2375.0,35.857142857142854,0.014538319429941816,0.017850553082581867,0.021183015257978225,0.010283920507000131,0.03749138207514261,0.01824278250194853,0.008714008632103431,0.03398337094423192
2020-12-13,2988.0,28.0,2455.5714285714284,35.285714285714285,0.014451225703101197,0.017790699681646115,0.023176043947163123,0.01166293854999167,0.042164779501843476,0.018297050781715375,0.008749984222175588,0.03405719969539809
2020-12-14,2366.0,23.0,2512.285714285714,35.714285714285715,0.01438892970854763,0.017693324541855716,0.024285150545348775,0.011517006095834696,0.045477755553625945,0.018349329014773322,0.008785169346308382,0.03412688677465973
2020-12-15,2217.0,58.0,2563.0,37.285714285714285,0.014532438183527696,0.017830683827167057,0.023218038994415872,0.01040166953043205,0.04439938953483267,0.018400092265873535,0.008819801257084951,0.034193265923126416
2020-12-16,2172.0,45.0,2600.285714285714,38.285714285714285,0.014605441178867746,0.01787435772244007,0.02171141103987015,0.009934841650709337,0.04057968589223602,0.018449855383250124,0.008854134342788419,0.03425724826953485
2020-12-17,3061.0,51.0,2647.1428571428573,39.142857142857146,0.014639073874143508,0.0179527830015941,0.01960544425265614,0.009321036944279186,0.037800104200882506,0.018499169660364884,0.008888438262775272,0.03431981695608648
2020-12-18,3035.0,44.0,2656.5714285714284,40.142857142857146,0.014636814507434107,0.017979756260576216,0.01935405982760454,0.009449733941963662,0.035461737281676876,0.018548619107127295,0.008922995909036849,0.03438202102116779
2020-12-19,2893.0,45.0,2676.0,42.0,0.01465057244987825,0.01800802769251014,0.020485340308681908,0.009761039502772084,0.037287173854034995,0.018598816359982326,0.00895810121144525,0.034444968584089006
2020-12-20,2849.0,45.0,2656.1428571428573,44.42857142857143,0.01466721802745572,0.01803118239312833,0.020978406444748805,0.011051080160732354,0.03671547750602419,0.018650398263319976,0.008994056805580726,0.03450981938268323
2020-12-21,2643.0,27.0,2695.714285714286,45.0,0.014607952770977517,0.017938297567072516,0.022588643447153993,0.01095700396370823,0.043294083094355444,0.018704021157404455,0.009031171583245972,0.03457777671982677
2020-12-22,2135.0,44.0,2684.0,43.0,0.01467180312672869,0.01794854179403013,0.022602076179081325,0.010426639802788039,0.04308683408493615,0.01876035591043152,0.009069758146780892,0.0346500788796475
2020-12-23,2455.0,50.0,2724.4285714285716,43.714285714285715,0.014740635708377638,0.017992218705850552,0.02048530620442283,0.009335847551527764,0.0400546370724017,0.01882008273438588,0.009110130189091832,0.03472799007835806
2020-12-24,3026.0,56.0,2719.4285714285716,44.42857142857143,0.014795913417225347,0.018067865544132866,0.01776984745760485,0.007931286115235973,0.0354816914562881,0.018883885826073674,0.009152599821895487,0.03481279101825948
2020-12-25,3841.0,55.0,2834.5714285714284,46.0,0.01478719300501478,0.01813217650713334,0.015503843286366531,0.007668883600491768,0.02904008950603034,0.018952447876035953,0.00919747487504473,0.034905769116491
2020-12-26,3567.0,50.0,2930.8571428571427,46.714285714285715,0.014774334335459332,0.018161397396175526,0.01409297427132086,0.006545294188744208,0.026281101815689906,0.019026444488998432,0.009245056189947101,0.035008208482529536
2020-12-27,3765.0,58.0,3061.714285714286,48.57142857142857,0.014785261675662985,0.018229952440497854,0.013390345160528942,0.006601649522840819,0.025061719118357802,0.01910653856007165,0.009295634930004473,0.035121379720254586
2020-12-28,2924.0,39.0,3101.8571428571427,50.285714285714285,0.014766045360637496,0.01818507554950241,0.014221488892248913,0.0063846352174453,0.026152610386487012,0.019193374651079686,0.00934948993069396,0.03524652963157514
2020-12-29,2884.0,54.0,3208.8571428571427,51.714285714285715,0.014817205168542342,0.018219673381990382,0.01490681508626783,0.006700481713078397,0.029146068859375682,0.01928757341116231,0.009406885111377097,0.0353848708991569
2020-12-30,3476.0,43.0,3354.714285714286,50.714285714285715,0.01477967298484079,0.018189298753995668,0.015276957503079723,0.0073565818926716224,0.02797159321766462,0.019389726085165978,0.009468066970170871,0.03553757182568536
2020-12-31,3708.0,65.0,3452.1428571428573,52.0,0.014823949318940694,0.01827301977499778,0.016885249539691557,0.008201016469934031,0.03182585957097273,0.019500389152320975,0.009533262182248254,0.035705746206357865
2021-01-01,7708.0,46.0,4004.5714285714284,50.714285714285715,0.01453714324127876,0.018246447402866312,0.01758664670428146,0.009868912101843739,0.028536189255787287,0.019620079136304813,0.009602675320766762,0.03589044340992171
2021-01-02,2942.0,54.0,3915.285714285714,51.285714285714285,0.014583756998252767,0.018252924988483576,0.01975269981451392,0.009263513160397028,0.035259220160156896,0.019749267626034003,0.009676486718266424,0.03609263874158866
2021-01-03,2893.0,34.0,3790.714285714286,47.857142857142854,0.014550166908622651,0.018149682623782134,0.021996352738213973,0.010878284694826292,0.039340419972921856,0.019888376544428547,0.00975485048484974,0.036313224158579634
2021-01-04,4113.0,51.0,3960.5714285714284,49.57142857142857,0.01451449634818659,0.018128987644945655,0.021570512882491878,0.010802759634884602,0.03973589892890613,0.020037773699985318,0.00983789269777717,0.03655299940592759
2021-01-05,4357.0,56.0,4171.0,49.857142857142854,0.01448580351622568,0.018127434868376632,0.018928405714942708,0.009216451559366718,0.03457093011110314,0.02019776865331195,0.009925709775306968,0.03681266363653383
2021-01-06,6076.0,64.0,4542.428571428572,52.857142857142854,0.014392860460076158,0.018157481992100894,0.014289397404092784,0.006812143016167407,0.02622365266300705,0.020368608927851063,0.010018367045704309,0.03709280757538633
2021-01-07,6906.0,72.0,4999.285714285715,53.857142857142854,0.014289591327488327,0.01821512729262273,0.011269594787821781,0.005308636549870154,0.021887677384975292,0.020550476590911314,0.01011589752037331,0.037393906283371976
2021-01-08,7855.0,66.0,5020.285714285715,56.714285714285715,0.01412029155821096,0.018229895987397018,0.009585747948225892,0.004587234285864766,0.01758438839241159,0.020743485227865198,0.010218300878057612,0.03771631257131422
2021-01-09,7621.0,75.0,5688.714285714285,59.714285714285715,0.01400414568300483,0.01827104061586323,0.008887509787475371,0.004199167267601093,0.016206599606417814,0.02094767732902597,0.010325542665045814,0.038060251109818546
2021-01-10,5977.0,64.0,6129.285714285715,64.0,0.013935435273111509,0.018245262333081103,0.009682939361862875,0.0045939834155177975,0.01858206742641651,0.021163022105331747,0.010437553714340886,0.038425813275288434
2021-01-11,5460.0,48.0,6321.714285714285,63.57142857142857,0.013839314741744829,0.0181346826027136,0.011079181840221957,0.005174402373884098,0.022068642389362743,0.021389413745598093,0.010554229784842994,0.038812952767162956
2021-01-12,5103.0,50.0,6428.285714285715,62.714285714285715,0.013769953651694835,0.018024766998414637,0.012938135622147367,0.006170452916699615,0.025637420201926928,0.021626670124804872,0.01067543141978539,0.039221482026102546
2021-01-13,5308.0,51.0,6318.571428571428,60.857142857142854,0.013696955277540954,0.017912789658379395,0.013909433586252185,0.007055531203355949,0.026389146182771366,0.02187453196971028,0.01080098402198498,0.03965106947758917
2021-01-14,6591.0,88.0,6273.571428571428,63.142857142857146,0.013689592610918682,0.01795214342075226,0.014702833991509536,0.007499407681083119,0.026829160088537054,0.022132662485079852,0.010930678141950262,0.04010123762027793
2021-01-15,6696.0,82.0,6108.0,65.42857142857143,0.013658996736401934,0.017955250356399607,0.015012900549892665,0.007890898704661314,0.025929184004182468,0.022400647441024178,0.011064269973553755,0.040571361973506345
2021-01-16,6386.0,65.0,5931.571428571428,64.0,0.013590033975084933,0.01787923165385484,0.016769349372712933,0.008796876749961094,0.029369061068216674,0.022677995719386747,0.011201482050842301,0.041060670893681504
2021-01-17,5998.0,66.0,5934.571428571428,64.28571428571429,0.013542780382158616,0.017801204456645663,0.020388607920529038,0.010768184759014372,0.034366112994021855,0.02296414031483998,0.011342004138640139,0.041568246264870046
2021-01-18,6034.0,55.0,6016.571428571428,65.28571428571429,0.013462867192897967,0.0176749573399452,0.024580283532107436,0.013591225003737377,0.042404540657022476,0.0232584397843464,0.01148549430890255,0.042093025064831896
2021-01-19,5446.0,47.0,6065.571428571428,64.85714285714286,0.013385407316061013,0.017515840587894554,0.02580902729465697,0.01412243932115843,0.04434221228235709,0.023560180136928708,0.011631580194302629,0.042633801803982095
2021-01-20,5447.0,99.0,6085.428571428572,71.71428571428571,0.013460981403163196,0.01755359255560206,0.02352804302542999,0.01250717296868998,0.04017619100872713,0.02386857715426088,0.011779860410272283,0.04318923183132729
2021-01-21,5799.0,96.0,5972.285714285715,72.85714285714286,0.013512089089194598,0.01757401031180752,0.020066400952838518,0.010435800639888013,0.03485804141746682,0.02418277913142437,0.011929906136657648,0.043757835498288246
2021-01-22,5054.0,87.0,5737.714285714285,73.57142857142857,0.013564634218264229,0.017557054755662913,0.018190175613112675,0.009304159865768519,0.03166508756359878,0.02450187002624193,0.012081262850266205,0.0443380031684467
2021-01-23,4587.0,105.0,5480.714285714285,79.28571428571429,0.01368324737980369,0.017602338606280403,0.0183388840748773,0.009440387926548062,0.031920074564717765,0.02482487300486844,0.012233452199852233,0.04492800105860027
2021-01-24,4152.0,84.0,5217.0,81.85714285714286,0.0137577711259498,0.017571248416074953,0.02015932932081441,0.010046179828020193,0.035164186171653865,0.02515075437073666,0.012385974015473965,0.04552597789400457
2021-01-25,3330.0,65.0,4830.714285714285,83.28571428571429,0.013809888575603975,0.01747642535108879,0.024458789054977982,0.01122611912694027,0.045153134695290746,0.025478427863472975,0.012538308444623803,0.046129972358260114
2021-01-26,3537.0,74.0,4558.0,87.14285714285714,0.013877566394657752,0.017417279772129843,0.028158739435201124,0.013489739821107672,0.05013892819069172,0.025806759313953764,0.012689918208039809,0.04673792131587997
2021-01-27,3927.0,94.0,4340.857142857143,86.42857142857143,0.013982737229969698,0.017429293557549488,0.03147105587849574,0.01717730479026692,0.05185173558841629,0.02613457164120622,0.012840250968609582,0.047347668783069986
2021-01-28,3909.0,109.0,4070.8571428571427,88.28571428571429,0.014125923876526615,0.017493008542806273,0.03149697282584153,0.01831526181086978,0.05292421369781586,0.026460650176303287,0.012988741807232205,0.04795697561958302
2021-01-29,3567.0,91.0,3858.4285714285716,88.85714285714286,0.014231939897985284,0.01750042980007056,0.03337523957312591,0.017811852512230355,0.055655822048867036,0.026783748297701117,0.013134815799866813,0.04856352991158974
